Name, Value, Epoch, Run
layer4.1.f_activation.beta,0.4489624500274658,3
f_activation.alpha,0.37367555499076843,4
f_activation.beta,0.4407523274421692,4
layer1.0.f_activation.alpha,0.372071236371994,4
layer1.0.f_activation.beta,0.4359910786151886,4
layer1.1.f_activation.alpha,0.37292930483818054,4
layer1.1.f_activation.beta,0.4356170892715454,4
layer2.0.f_activation.alpha,0.37326306104660034,4
layer2.0.f_activation.beta,0.43628937005996704,4
layer2.1.f_activation.alpha,0.37443456053733826,4
layer2.1.f_activation.beta,0.43853694200515747,4
layer3.0.f_activation.alpha,0.3752405047416687,4
layer3.0.f_activation.beta,0.4379798173904419,4
layer3.1.f_activation.alpha,0.3783581256866455,4
layer3.1.f_activation.beta,0.44102853536605835,4
layer4.0.f_activation.alpha,0.38363710045814514,4
layer4.0.f_activation.beta,0.4495794475078583,4
layer4.1.f_activation.alpha,0.38967379927635193,4
layer4.1.f_activation.beta,0.45274052023887634,4
f_activation.alpha,0.3723929822444916,5
f_activation.beta,0.4412154257297516,5
layer1.0.f_activation.alpha,0.3700535297393799,5
layer1.0.f_activation.beta,0.43482229113578796,5
layer1.1.f_activation.alpha,0.3719150722026825,5
layer1.1.f_activation.beta,0.4342334568500519,5
layer2.0.f_activation.alpha,0.37273627519607544,5
layer2.0.f_activation.beta,0.4353383481502533,5
layer2.1.f_activation.alpha,0.3740597665309906,5
layer2.1.f_activation.beta,0.4389065206050873,5
layer3.0.f_activation.alpha,0.37583187222480774,5
layer3.0.f_activation.beta,0.4390055239200592,5
layer3.1.f_activation.alpha,0.37908005714416504,5
layer3.1.f_activation.beta,0.44312039017677307,5
layer4.0.f_activation.alpha,0.3883161246776581,5
layer4.0.f_activation.beta,0.45352643728256226,5
layer4.1.f_activation.alpha,0.39465469121932983,5
layer4.1.f_activation.beta,0.45754724740982056,5
f_activation.alpha,0.37084585428237915,6
f_activation.beta,0.4420546591281891,6
layer1.0.f_activation.alpha,0.3677193820476532,6
layer1.0.f_activation.beta,0.4336209297180176,6
layer1.1.f_activation.alpha,0.3710477352142334,6
layer1.1.f_activation.beta,0.432765930891037,6
layer2.0.f_activation.alpha,0.3728176951408386,6
layer2.0.f_activation.beta,0.4342689514160156,6
layer2.1.f_activation.alpha,0.374317467212677,6
layer2.1.f_activation.beta,0.4397013485431671,6
layer3.0.f_activation.alpha,0.3775671720504761,6
layer3.0.f_activation.beta,0.4412083923816681,6
layer3.1.f_activation.alpha,0.3806348741054535,6
layer3.1.f_activation.beta,0.4465165436267853,6
layer4.0.f_activation.alpha,0.3942832052707672,6
layer4.0.f_activation.beta,0.45917150378227234,6
layer4.1.f_activation.alpha,0.40091583132743835,6
layer4.1.f_activation.beta,0.4637807011604309,6
f_activation.alpha,0.36884909868240356,7
f_activation.beta,0.4430578947067261,7
layer1.0.f_activation.alpha,0.3655124008655548,7
layer1.0.f_activation.beta,0.4325074255466461,7
layer1.1.f_activation.alpha,0.3702470362186432,7
layer1.1.f_activation.beta,0.4313558042049408,7
layer2.0.f_activation.alpha,0.37294796109199524,7
layer2.0.f_activation.beta,0.43344688415527344,7
layer2.1.f_activation.alpha,0.37520456314086914,7
layer2.1.f_activation.beta,0.44123804569244385,7
layer3.0.f_activation.alpha,0.37980756163597107,7
layer3.0.f_activation.beta,0.445212185382843,7
layer3.1.f_activation.alpha,0.3830673396587372,7
layer3.1.f_activation.beta,0.4512799382209778,7
layer4.0.f_activation.alpha,0.4020819664001465,7
layer4.0.f_activation.beta,0.4665154814720154,7
layer4.1.f_activation.alpha,0.4089111387729645,7
layer4.1.f_activation.beta,0.4716525971889496,7
f_activation.alpha,0.3675196170806885,8
f_activation.beta,0.44444844126701355,8
layer1.0.f_activation.alpha,0.3640974164009094,8
layer1.0.f_activation.beta,0.43185505270957947,8
layer1.1.f_activation.alpha,0.3700249195098877,8
layer1.1.f_activation.beta,0.4298385977745056,8
layer2.0.f_activation.alpha,0.3738652765750885,8
layer2.0.f_activation.beta,0.4343797266483307,8
layer2.1.f_activation.alpha,0.37587621808052063,8
layer2.1.f_activation.beta,0.4441748857498169,8
layer3.0.f_activation.alpha,0.3834933936595917,8
layer3.0.f_activation.beta,0.4507743716239929,8
layer3.1.f_activation.alpha,0.386811226606369,8
layer3.1.f_activation.beta,0.45778682827949524,8
layer4.0.f_activation.alpha,0.41204383969306946,8
layer4.0.f_activation.beta,0.4762689769268036,8
layer4.1.f_activation.alpha,0.41851821541786194,8
layer4.1.f_activation.beta,0.4811614453792572,8
f_activation.alpha,0.3669242858886719,9
f_activation.beta,0.4450516402721405,9
layer1.0.f_activation.alpha,0.36352092027664185,9
layer1.0.f_activation.beta,0.4305107593536377,9
layer1.1.f_activation.alpha,0.3706454932689667,9
layer1.1.f_activation.beta,0.4295678734779358,9
layer2.0.f_activation.alpha,0.3758956491947174,9
layer2.0.f_activation.beta,0.4357997179031372,9
layer2.1.f_activation.alpha,0.3773878216743469,9
layer2.1.f_activation.beta,0.44878947734832764,9
layer3.0.f_activation.alpha,0.38915112614631653,9
layer3.0.f_activation.beta,0.4587390422821045,9
layer3.1.f_activation.alpha,0.3918853998184204,9
layer3.1.f_activation.beta,0.46681228280067444,9
layer4.0.f_activation.alpha,0.42419135570526123,9
layer4.0.f_activation.beta,0.4885002672672272,9
layer4.1.f_activation.alpha,0.43035614490509033,9
layer4.1.f_activation.beta,0.49301302433013916,9
f_activation.alpha,0.36676132678985596,10
f_activation.beta,0.44581490755081177,10
layer1.0.f_activation.alpha,0.36420324444770813,10
layer1.0.f_activation.beta,0.4312354326248169,10
layer1.1.f_activation.alpha,0.3716195821762085,10
layer1.1.f_activation.beta,0.42964091897010803,10
layer2.0.f_activation.alpha,0.3793039321899414,10
layer2.0.f_activation.beta,0.4392433166503906,10
layer2.1.f_activation.alpha,0.3810008466243744,10
layer2.1.f_activation.beta,0.4551222324371338,10
layer3.0.f_activation.alpha,0.39647290110588074,10
layer3.0.f_activation.beta,0.46932080388069153,10
layer3.1.f_activation.alpha,0.3985632359981537,10
layer3.1.f_activation.beta,0.4780106544494629,10
layer4.0.f_activation.alpha,0.43878501653671265,10
layer4.0.f_activation.beta,0.5032787919044495,10
layer4.1.f_activation.alpha,0.44434046745300293,10
layer4.1.f_activation.beta,0.5068061351776123,10
f_activation.alpha,0.3676764667034149,11
f_activation.beta,0.4467715919017792,11
layer1.0.f_activation.alpha,0.3653501272201538,11
layer1.0.f_activation.beta,0.4321802258491516,11
layer1.1.f_activation.alpha,0.37287986278533936,11
layer1.1.f_activation.beta,0.4306400716304779,11
layer2.0.f_activation.alpha,0.3835456967353821,11
layer2.0.f_activation.beta,0.44490760564804077,11
layer2.1.f_activation.alpha,0.3842605650424957,11
layer2.1.f_activation.beta,0.4642748534679413,11
layer3.0.f_activation.alpha,0.40477609634399414,11
layer3.0.f_activation.beta,0.48290079832077026,11
layer3.1.f_activation.alpha,0.4073886275291443,11
layer3.1.f_activation.beta,0.49127304553985596,11
layer4.0.f_activation.alpha,0.45589902997016907,11
layer4.0.f_activation.beta,0.5206767320632935,11
layer4.1.f_activation.alpha,0.4607461988925934,11
layer4.1.f_activation.beta,0.5229167342185974,11
f_activation.alpha,0.36745160818099976,12
f_activation.beta,0.44881895184516907,12
layer1.0.f_activation.alpha,0.36626023054122925,12
layer1.0.f_activation.beta,0.4361087679862976,12
layer1.1.f_activation.alpha,0.3753288984298706,12
layer1.1.f_activation.beta,0.43273136019706726,12
layer2.0.f_activation.alpha,0.38854026794433594,12
layer2.0.f_activation.beta,0.45371800661087036,12
layer2.1.f_activation.alpha,0.38908475637435913,12
layer2.1.f_activation.beta,0.4742923974990845,12
layer3.0.f_activation.alpha,0.41576138138771057,12
layer3.0.f_activation.beta,0.4987740218639374,12
layer3.1.f_activation.alpha,0.4172941744327545,12
layer3.1.f_activation.beta,0.5073882341384888,12
layer4.0.f_activation.alpha,0.4753086566925049,12
layer4.0.f_activation.beta,0.5405570268630981,12
layer4.1.f_activation.alpha,0.4797532856464386,12
layer4.1.f_activation.beta,0.5418832302093506,12
f_activation.alpha,0.3698687255382538,13
f_activation.beta,0.45016321539878845,13
layer1.0.f_activation.alpha,0.3684207797050476,13
layer1.0.f_activation.beta,0.4401121139526367,13
layer1.1.f_activation.alpha,0.37759292125701904,13
layer1.1.f_activation.beta,0.4378929138183594,13
layer2.0.f_activation.alpha,0.39523622393608093,13
layer2.0.f_activation.beta,0.4641169309616089,13
layer2.1.f_activation.alpha,0.39543965458869934,13
layer2.1.f_activation.beta,0.48584794998168945,13
layer3.0.f_activation.alpha,0.42827343940734863,13
layer3.0.f_activation.beta,0.516451895236969,13
layer3.1.f_activation.alpha,0.4297270178794861,13
layer3.1.f_activation.beta,0.5255070328712463,13
layer4.0.f_activation.alpha,0.4970734119415283,13
layer4.0.f_activation.beta,0.5627458691596985,13
layer4.1.f_activation.alpha,0.5007343292236328,13
layer4.1.f_activation.beta,0.5624532103538513,13
f_activation.alpha,0.3733210563659668,14
f_activation.beta,0.45100679993629456,14
layer1.0.f_activation.alpha,0.3723851442337036,14
layer1.0.f_activation.beta,0.4435538649559021,14
layer1.1.f_activation.alpha,0.3810012936592102,14
layer1.1.f_activation.beta,0.4432332217693329,14
layer2.0.f_activation.alpha,0.4004906117916107,14
layer2.0.f_activation.beta,0.4743059575557709,14
layer2.1.f_activation.alpha,0.4019351303577423,14
layer2.1.f_activation.beta,0.5003294944763184,14
layer3.0.f_activation.alpha,0.4428725838661194,14
layer3.0.f_activation.beta,0.5353600382804871,14
layer3.1.f_activation.alpha,0.4443727135658264,14
layer3.1.f_activation.beta,0.5456026792526245,14
layer4.0.f_activation.alpha,0.5212457776069641,14
layer4.0.f_activation.beta,0.5870201587677002,14
layer4.1.f_activation.alpha,0.5238050818443298,14
layer4.1.f_activation.beta,0.5855134725570679,14
f_activation.alpha,0.3766745626926422,15
f_activation.beta,0.4534009099006653,15
layer1.0.f_activation.alpha,0.374364167518585,15
layer1.0.f_activation.beta,0.4494307041168213,15
layer1.1.f_activation.alpha,0.3832390010356903,15
layer1.1.f_activation.beta,0.44882652163505554,15
layer2.0.f_activation.alpha,0.4071638882160187,15
layer2.0.f_activation.beta,0.4880751371383667,15
layer2.1.f_activation.alpha,0.40808191895484924,15
layer2.1.f_activation.beta,0.5174627304077148,15
layer3.0.f_activation.alpha,0.4579601287841797,15
layer3.0.f_activation.beta,0.5544085502624512,15
layer3.1.f_activation.alpha,0.4572330713272095,15
layer3.1.f_activation.beta,0.5670332908630371,15
layer4.0.f_activation.alpha,0.5469517707824707,15
layer4.0.f_activation.beta,0.6136813759803772,15
layer4.1.f_activation.alpha,0.5484408140182495,15
layer4.1.f_activation.beta,0.609856128692627,15
f_activation.alpha,0.37914571166038513,16
f_activation.beta,0.457101970911026,16
layer1.0.f_activation.alpha,0.3794323801994324,16
layer1.0.f_activation.beta,0.4569310247898102,16
layer1.1.f_activation.alpha,0.38595205545425415,16
layer1.1.f_activation.beta,0.45569729804992676,16
layer2.0.f_activation.alpha,0.41480955481529236,16
layer2.0.f_activation.beta,0.499252587556839,16
layer2.1.f_activation.alpha,0.41663631796836853,16
layer2.1.f_activation.beta,0.5310240983963013,16
layer3.0.f_activation.alpha,0.475893497467041,16
layer3.0.f_activation.beta,0.5741057395935059,16
layer3.1.f_activation.alpha,0.4731815755367279,16
layer3.1.f_activation.beta,0.587904691696167,16
layer4.0.f_activation.alpha,0.5749754905700684,16
layer4.0.f_activation.beta,0.6406937837600708,16
layer4.1.f_activation.alpha,0.5715343952178955,16
layer4.1.f_activation.beta,0.6328815817832947,16
f_activation.alpha,0.3833286762237549,17
f_activation.beta,0.4601898193359375,17
layer1.0.f_activation.alpha,0.38311782479286194,17
layer1.0.f_activation.beta,0.46262285113334656,17
layer1.1.f_activation.alpha,0.3907136619091034,17
layer1.1.f_activation.beta,0.4639192223548889,17
layer2.0.f_activation.alpha,0.4234035015106201,17
layer2.0.f_activation.beta,0.5135908722877502,17
layer2.1.f_activation.alpha,0.42517098784446716,17
layer2.1.f_activation.beta,0.5471818447113037,17
layer3.0.f_activation.alpha,0.49217143654823303,17
layer3.0.f_activation.beta,0.5960209965705872,17
layer3.1.f_activation.alpha,0.4901292026042938,17
layer3.1.f_activation.beta,0.6106417179107666,17
layer4.0.f_activation.alpha,0.6049668788909912,17
layer4.0.f_activation.beta,0.667863130569458,17
layer4.1.f_activation.alpha,0.5940219759941101,17
layer4.1.f_activation.beta,0.6558759808540344,17
f_activation.alpha,0.3855830430984497,18
f_activation.beta,0.46471503376960754,18
layer1.0.f_activation.alpha,0.38675856590270996,18
layer1.0.f_activation.beta,0.47100600600242615,18
layer1.1.f_activation.alpha,0.3951844274997711,18
layer1.1.f_activation.beta,0.47241413593292236,18
layer2.0.f_activation.alpha,0.4314550459384918,18
layer2.0.f_activation.beta,0.5275332927703857,18
layer2.1.f_activation.alpha,0.43484747409820557,18
layer2.1.f_activation.beta,0.5650494694709778,18
layer3.0.f_activation.alpha,0.5123061537742615,18
layer3.0.f_activation.beta,0.6152834892272949,18
layer3.1.f_activation.alpha,0.5077143907546997,18
layer3.1.f_activation.beta,0.6325838565826416,18
layer4.0.f_activation.alpha,0.6366646885871887,18
layer4.0.f_activation.beta,0.6964614391326904,18
layer4.1.f_activation.alpha,0.6116910576820374,18
layer4.1.f_activation.beta,0.6765281558036804,18
f_activation.alpha,0.3913799226284027,19
f_activation.beta,0.4682767689228058,19
layer1.0.f_activation.alpha,0.3923713266849518,19
layer1.0.f_activation.beta,0.4775841534137726,19
layer1.1.f_activation.alpha,0.40018799901008606,19
layer1.1.f_activation.beta,0.48110219836235046,19
layer2.0.f_activation.alpha,0.4427117705345154,19
layer2.0.f_activation.beta,0.5411128401756287,19
layer2.1.f_activation.alpha,0.44468608498573303,19
layer2.1.f_activation.beta,0.5827551484107971,19
layer3.0.f_activation.alpha,0.5321870446205139,19
layer3.0.f_activation.beta,0.6334574818611145,19
layer3.1.f_activation.alpha,0.527294397354126,19
layer3.1.f_activation.beta,0.6539925932884216,19
layer4.0.f_activation.alpha,0.6718460917472839,19
layer4.0.f_activation.beta,0.7244778275489807,19
layer4.1.f_activation.alpha,0.6270351409912109,19
layer4.1.f_activation.beta,0.693936824798584,19
f_activation.alpha,0.39501938223838806,20
f_activation.beta,0.4698181748390198,20
layer1.0.f_activation.alpha,0.3949776291847229,20
layer1.0.f_activation.beta,0.4848209023475647,20
layer1.1.f_activation.alpha,0.4064920246601105,20
layer1.1.f_activation.beta,0.4870278239250183,20
layer2.0.f_activation.alpha,0.4506258964538574,20
layer2.0.f_activation.beta,0.5541039109230042,20
layer2.1.f_activation.alpha,0.4547649621963501,20
layer2.1.f_activation.beta,0.5990139245986938,20
layer3.0.f_activation.alpha,0.5529902577400208,20
layer3.0.f_activation.beta,0.6532210111618042,20
layer3.1.f_activation.alpha,0.5467156171798706,20
layer3.1.f_activation.beta,0.6753792762756348,20
layer4.0.f_activation.alpha,0.7068898677825928,20
layer4.0.f_activation.beta,0.7508836388587952,20
layer4.1.f_activation.alpha,0.63958340883255,20
layer4.1.f_activation.beta,0.7053523659706116,20
f_activation.alpha,0.3982480764389038,21
f_activation.beta,0.4750869572162628,21
layer1.0.f_activation.alpha,0.4031365215778351,21
layer1.0.f_activation.beta,0.49086707830429077,21
layer1.1.f_activation.alpha,0.4099765717983246,21
layer1.1.f_activation.beta,0.49467694759368896,21
layer2.0.f_activation.alpha,0.4572032690048218,21
layer2.0.f_activation.beta,0.569355309009552,21
layer2.1.f_activation.alpha,0.4669012129306793,21
layer2.1.f_activation.beta,0.614691972732544,21
layer3.0.f_activation.alpha,0.5773966312408447,21
layer3.0.f_activation.beta,0.6701094508171082,21
layer3.1.f_activation.alpha,0.5673462748527527,21
layer3.1.f_activation.beta,0.6972894072532654,21
layer4.0.f_activation.alpha,0.7439220547676086,21
layer4.0.f_activation.beta,0.7804610729217529,21
layer4.1.f_activation.alpha,0.6539307832717896,21
layer4.1.f_activation.beta,0.719481348991394,21
f_activation.alpha,0.4033682346343994,22
f_activation.beta,0.4788595139980316,22
layer1.0.f_activation.alpha,0.4063904881477356,22
layer1.0.f_activation.beta,0.5004305243492126,22
layer1.1.f_activation.alpha,0.41109928488731384,22
layer1.1.f_activation.beta,0.5077303051948547,22
layer2.0.f_activation.alpha,0.4672691524028778,22
layer2.0.f_activation.beta,0.5827298164367676,22
layer2.1.f_activation.alpha,0.4774739742279053,22
layer2.1.f_activation.beta,0.6336904168128967,22
layer3.0.f_activation.alpha,0.6002883911132812,22
layer3.0.f_activation.beta,0.684746503829956,22
layer3.1.f_activation.alpha,0.5894383788108826,22
layer3.1.f_activation.beta,0.7194424867630005,22
layer4.0.f_activation.alpha,0.7814030051231384,22
layer4.0.f_activation.beta,0.8055731058120728,22
layer4.1.f_activation.alpha,0.6633090376853943,22
layer4.1.f_activation.beta,0.7337687611579895,22
f_activation.alpha,0.40914878249168396,23
f_activation.beta,0.48130327463150024,23
layer1.0.f_activation.alpha,0.40925124287605286,23
layer1.0.f_activation.beta,0.5043246746063232,23
layer1.1.f_activation.alpha,0.419939249753952,23
layer1.1.f_activation.beta,0.5148701667785645,23
layer2.0.f_activation.alpha,0.4773010313510895,23
layer2.0.f_activation.beta,0.5952942371368408,23
layer2.1.f_activation.alpha,0.48932862281799316,23
layer2.1.f_activation.beta,0.6496514081954956,23
layer3.0.f_activation.alpha,0.6237488389015198,23
layer3.0.f_activation.beta,0.6955083012580872,23
layer3.1.f_activation.alpha,0.6122419238090515,23
layer3.1.f_activation.beta,0.7393495440483093,23
layer4.0.f_activation.alpha,0.8202353715896606,23
layer4.0.f_activation.beta,0.8258897066116333,23
layer4.1.f_activation.alpha,0.6714584827423096,23
layer4.1.f_activation.beta,0.7427524924278259,23
f_activation.alpha,0.4140113592147827,24
f_activation.beta,0.48577675223350525,24
layer1.0.f_activation.alpha,0.41483986377716064,24
layer1.0.f_activation.beta,0.5104442238807678,24
layer1.1.f_activation.alpha,0.426484078168869,24
layer1.1.f_activation.beta,0.5232630372047424,24
layer2.0.f_activation.alpha,0.48585397005081177,24
layer2.0.f_activation.beta,0.6063207387924194,24
layer2.1.f_activation.alpha,0.49554118514060974,24
layer2.1.f_activation.beta,0.6705102324485779,24
layer3.0.f_activation.alpha,0.6464442014694214,24
layer3.0.f_activation.beta,0.7048087120056152,24
layer3.1.f_activation.alpha,0.6328232884407043,24
layer3.1.f_activation.beta,0.7616783380508423,24
layer4.0.f_activation.alpha,0.8586390018463135,24
layer4.0.f_activation.beta,0.8465478420257568,24
layer4.1.f_activation.alpha,0.6775438189506531,24
layer4.1.f_activation.beta,0.7493941187858582,24
f_activation.alpha,0.4194592535495758,25
f_activation.beta,0.4914129972457886,25
layer1.0.f_activation.alpha,0.4173343777656555,25
layer1.0.f_activation.beta,0.5219513773918152,25
layer1.1.f_activation.alpha,0.4254949986934662,25
layer1.1.f_activation.beta,0.5356578230857849,25
layer2.0.f_activation.alpha,0.49203765392303467,25
layer2.0.f_activation.beta,0.6186675429344177,25
layer2.1.f_activation.alpha,0.5063037872314453,25
layer2.1.f_activation.beta,0.6894395351409912,25
layer3.0.f_activation.alpha,0.6706274151802063,25
layer3.0.f_activation.beta,0.709012508392334,25
layer3.1.f_activation.alpha,0.6562233567237854,25
layer3.1.f_activation.beta,0.7810645699501038,25
layer4.0.f_activation.alpha,0.8972324132919312,25
layer4.0.f_activation.beta,0.8668032288551331,25
layer4.1.f_activation.alpha,0.6868788003921509,25
layer4.1.f_activation.beta,0.7621477842330933,25
f_activation.alpha,0.4250449538230896,26
f_activation.beta,0.4987929165363312,26
layer1.0.f_activation.alpha,0.42263519763946533,26
layer1.0.f_activation.beta,0.5276126861572266,26
layer1.1.f_activation.alpha,0.43373823165893555,26
layer1.1.f_activation.beta,0.5384911298751831,26
layer2.0.f_activation.alpha,0.5045196413993835,26
layer2.0.f_activation.beta,0.6281991004943848,26
layer2.1.f_activation.alpha,0.519381046295166,26
layer2.1.f_activation.beta,0.7024881839752197,26
layer3.0.f_activation.alpha,0.6935946345329285,26
layer3.0.f_activation.beta,0.7066978812217712,26
layer3.1.f_activation.alpha,0.6796994805335999,26
layer3.1.f_activation.beta,0.7991882562637329,26
layer4.0.f_activation.alpha,0.9364690184593201,26
layer4.0.f_activation.beta,0.8831608295440674,26
layer4.1.f_activation.alpha,0.6965675354003906,26
layer4.1.f_activation.beta,0.7740635871887207,26
f_activation.alpha,0.4281929135322571,27
f_activation.beta,0.5057367086410522,27
layer1.0.f_activation.alpha,0.4269576966762543,27
layer1.0.f_activation.beta,0.5387215614318848,27
layer1.1.f_activation.alpha,0.4396209716796875,27
layer1.1.f_activation.beta,0.5459361672401428,27
layer2.0.f_activation.alpha,0.5107970237731934,27
layer2.0.f_activation.beta,0.6420454978942871,27
layer2.1.f_activation.alpha,0.5322346091270447,27
layer2.1.f_activation.beta,0.7206388115882874,27
layer3.0.f_activation.alpha,0.7180516719818115,27
layer3.0.f_activation.beta,0.698846697807312,27
layer3.1.f_activation.alpha,0.7027502059936523,27
layer3.1.f_activation.beta,0.81219083070755,27
layer4.0.f_activation.alpha,0.9773613810539246,27
layer4.0.f_activation.beta,0.8954244256019592,27
layer4.1.f_activation.alpha,0.7041263580322266,27
layer4.1.f_activation.beta,0.7822279334068298,27
f_activation.alpha,0.4328705668449402,28
f_activation.beta,0.5111499428749084,28
layer1.0.f_activation.alpha,0.42942994832992554,28
layer1.0.f_activation.beta,0.545983612537384,28
layer1.1.f_activation.alpha,0.4411420226097107,28
layer1.1.f_activation.beta,0.5566682815551758,28
layer2.0.f_activation.alpha,0.519292414188385,28
layer2.0.f_activation.beta,0.6522678136825562,28
layer2.1.f_activation.alpha,0.5423046350479126,28
layer2.1.f_activation.beta,0.7356618046760559,28
layer3.0.f_activation.alpha,0.7423675060272217,28
layer3.0.f_activation.beta,0.7020996809005737,28
layer3.1.f_activation.alpha,0.7237783074378967,28
layer3.1.f_activation.beta,0.8272948265075684,28
layer4.0.f_activation.alpha,1.0152674913406372,28
layer4.0.f_activation.beta,0.9126806855201721,28
layer4.1.f_activation.alpha,0.7085089683532715,28
layer4.1.f_activation.beta,0.7905368208885193,28
f_activation.alpha,0.4361681342124939,29
f_activation.beta,0.5165980458259583,29
layer1.0.f_activation.alpha,0.4342414438724518,29
layer1.0.f_activation.beta,0.5529141426086426,29
layer1.1.f_activation.alpha,0.4473133683204651,29
layer1.1.f_activation.beta,0.5656048059463501,29
layer2.0.f_activation.alpha,0.5297272205352783,29
layer2.0.f_activation.beta,0.6574101448059082,29
layer2.1.f_activation.alpha,0.5556650757789612,29
layer2.1.f_activation.beta,0.7434989809989929,29
layer3.0.f_activation.alpha,0.7633513808250427,29
layer3.0.f_activation.beta,0.6968219876289368,29
layer3.1.f_activation.alpha,0.744293212890625,29
layer3.1.f_activation.beta,0.8355934023857117,29
layer4.0.f_activation.alpha,1.053589105606079,29
layer4.0.f_activation.beta,0.9300087094306946,29
layer4.1.f_activation.alpha,0.7189328670501709,29
layer4.1.f_activation.beta,0.8015726208686829,29
f_activation.alpha,0.4439866244792938,30
f_activation.beta,0.5159477591514587,30
layer1.0.f_activation.alpha,0.4373791813850403,30
layer1.0.f_activation.beta,0.5600941777229309,30
layer1.1.f_activation.alpha,0.4497418999671936,30
layer1.1.f_activation.beta,0.5736252665519714,30
layer2.0.f_activation.alpha,0.5384501218795776,30
layer2.0.f_activation.beta,0.6678339242935181,30
layer2.1.f_activation.alpha,0.5652329325675964,30
layer2.1.f_activation.beta,0.7561619877815247,30
layer3.0.f_activation.alpha,0.7850610613822937,30
layer3.0.f_activation.beta,0.6894063353538513,30
layer3.1.f_activation.alpha,0.762553870677948,30
layer3.1.f_activation.beta,0.8492160439491272,30
layer4.0.f_activation.alpha,1.0892590284347534,30
layer4.0.f_activation.beta,0.9415039420127869,30
layer4.1.f_activation.alpha,0.7252234220504761,30
layer4.1.f_activation.beta,0.8078068494796753,30
f_activation.alpha,0.44684621691703796,31
f_activation.beta,0.5220873951911926,31
layer1.0.f_activation.alpha,0.44156208634376526,31
layer1.0.f_activation.beta,0.5682319402694702,31
layer1.1.f_activation.alpha,0.45352280139923096,31
layer1.1.f_activation.beta,0.5808428525924683,31
