Name, Value, Epoch, Run
f_activation.alpha,0.03456408903002739,0,4
f_activation.beta,0.21094898879528046,0,4
layer1.0.f_activation.alpha,0.03456408903002739,0,4
layer1.0.f_activation.beta,0.21094898879528046,0,4
layer1.1.f_activation.alpha,0.03456408903002739,0,4
layer1.1.f_activation.beta,0.21094898879528046,0,4
layer2.0.f_activation.alpha,0.03456408903002739,0,4
layer2.0.f_activation.beta,0.21094898879528046,0,4
layer2.1.f_activation.alpha,0.03456408903002739,0,4
layer2.1.f_activation.beta,0.21094898879528046,0,4
layer3.0.f_activation.alpha,0.03456408903002739,0,4
layer3.0.f_activation.beta,0.21094898879528046,0,4
layer3.1.f_activation.alpha,0.03456408903002739,0,4
layer3.1.f_activation.beta,0.21094898879528046,0,4
layer4.0.f_activation.alpha,0.03456408903002739,0,4
layer4.0.f_activation.beta,0.21094898879528046,0,4
layer4.1.f_activation.alpha,0.03456408903002739,0,4
layer4.1.f_activation.beta,0.21094898879528046,0,4
f_activation.alpha,0.3942931294441223,1,4
f_activation.beta,1.1523375511169434,1,4
layer1.0.f_activation.alpha,0.001016283524222672,1,4
layer1.0.f_activation.beta,1.3163652420043945,1,4
layer1.1.f_activation.alpha,0.10101483762264252,1,4
layer1.1.f_activation.beta,-0.00131901609711349,1,4
layer2.0.f_activation.alpha,0.07581474632024765,1,4
layer2.0.f_activation.beta,0.0011286369990557432,1,4
layer2.1.f_activation.alpha,0.028829332441091537,1,4
layer2.1.f_activation.beta,-3.518191078910604e-05,1,4
layer3.0.f_activation.alpha,-0.03081291727721691,1,4
layer3.0.f_activation.beta,-0.0009989095851778984,1,4
layer3.1.f_activation.alpha,0.09463150054216385,1,4
layer3.1.f_activation.beta,0.0011575284879654646,1,4
layer4.0.f_activation.alpha,1.0275861024856567,1,4
layer4.0.f_activation.beta,0.005746602546423674,1,4
layer4.1.f_activation.alpha,-0.6737008690834045,1,4
layer4.1.f_activation.beta,0.0072210864163935184,1,4
f_activation.alpha,0.5475469827651978,2,4
f_activation.beta,1.3042504787445068,2,4
layer1.0.f_activation.alpha,0.0032538757659494877,2,4
layer1.0.f_activation.beta,1.446245551109314,2,4
layer1.1.f_activation.alpha,0.11649920791387558,2,4
layer1.1.f_activation.beta,-0.010312470607459545,2,4
layer2.0.f_activation.alpha,0.28980815410614014,2,4
layer2.0.f_activation.beta,0.019467202946543694,2,4
layer2.1.f_activation.alpha,0.09682223945856094,2,4
layer2.1.f_activation.beta,-0.004229395650327206,2,4
layer3.0.f_activation.alpha,0.07741954922676086,2,4
layer3.0.f_activation.beta,-0.006007638294249773,2,4
layer3.1.f_activation.alpha,0.052362170070409775,2,4
layer3.1.f_activation.beta,0.0003989984979853034,2,4
layer4.0.f_activation.alpha,0.8869196176528931,2,4
layer4.0.f_activation.beta,-0.11140695214271545,2,4
layer4.1.f_activation.alpha,-0.6977813243865967,2,4
layer4.1.f_activation.beta,0.002562115667387843,2,4
f_activation.alpha,0.6279808878898621,3,4
f_activation.beta,1.426512598991394,3,4
layer1.0.f_activation.alpha,-0.023939156904816628,3,4
layer1.0.f_activation.beta,1.527583122253418,3,4
layer1.1.f_activation.alpha,-0.03101111203432083,3,4
layer1.1.f_activation.beta,0.10230432450771332,3,4
layer2.0.f_activation.alpha,0.19269511103630066,3,4
layer2.0.f_activation.beta,-4.905400419374928e-05,3,4
layer2.1.f_activation.alpha,0.012059029191732407,3,4
layer2.1.f_activation.beta,-0.05573745444417,3,4
layer3.0.f_activation.alpha,0.035045575350522995,3,4
layer3.0.f_activation.beta,-0.019520703703165054,3,4
layer3.1.f_activation.alpha,-0.2938481569290161,3,4
layer3.1.f_activation.beta,-0.0038173908833414316,3,4
layer4.0.f_activation.alpha,0.8180660605430603,3,4
layer4.0.f_activation.beta,0.21183960139751434,3,4
layer4.1.f_activation.alpha,-0.7018141746520996,3,4
layer4.1.f_activation.beta,1.3247014284133911,3,4
f_activation.alpha,0.5746567249298096,4,4
f_activation.beta,1.3616846799850464,4,4
layer1.0.f_activation.alpha,-0.08043123036623001,4,4
layer1.0.f_activation.beta,1.5718010663986206,4,4
layer1.1.f_activation.alpha,-0.2622011601924896,4,4
layer1.1.f_activation.beta,-0.08057215064764023,4,4
layer2.0.f_activation.alpha,0.16734175384044647,4,4
layer2.0.f_activation.beta,0.03816915303468704,4,4
layer2.1.f_activation.alpha,-0.04526335746049881,4,4
layer2.1.f_activation.beta,-0.35107022523880005,4,4
layer3.0.f_activation.alpha,-0.17504224181175232,4,4
layer3.0.f_activation.beta,0.011685225181281567,4,4
layer3.1.f_activation.alpha,-0.1898251324892044,4,4
layer3.1.f_activation.beta,0.009422537870705128,4,4
layer4.0.f_activation.alpha,0.7234183549880981,4,4
layer4.0.f_activation.beta,-0.06979388743638992,4,4
layer4.1.f_activation.alpha,-0.6212664246559143,4,4
layer4.1.f_activation.beta,1.5999119281768799,4,4
f_activation.alpha,0.7940160036087036,5,4
f_activation.beta,1.1755104064941406,5,4
layer1.0.f_activation.alpha,0.004996812902390957,5,4
layer1.0.f_activation.beta,1.214818000793457,5,4
layer1.1.f_activation.alpha,0.12918224930763245,5,4
layer1.1.f_activation.beta,0.31155046820640564,5,4
layer2.0.f_activation.alpha,0.21322189271450043,5,4
layer2.0.f_activation.beta,0.20546793937683105,5,4
layer2.1.f_activation.alpha,-0.36032551527023315,5,4
layer2.1.f_activation.beta,0.006089293397963047,5,4
layer3.0.f_activation.alpha,-0.21824491024017334,5,4
layer3.0.f_activation.beta,-0.036748163402080536,5,4
layer3.1.f_activation.alpha,-0.170141339302063,5,4
layer3.1.f_activation.beta,0.21855713427066803,5,4
layer4.0.f_activation.alpha,0.656280517578125,5,4
layer4.0.f_activation.beta,0.4039765000343323,5,4
layer4.1.f_activation.alpha,-0.5956805944442749,5,4
layer4.1.f_activation.beta,1.3824608325958252,5,4
f_activation.alpha,0.6398434638977051,6,4
f_activation.beta,0.9258505702018738,6,4
layer1.0.f_activation.alpha,-0.031238501891493797,6,4
layer1.0.f_activation.beta,1.3392192125320435,6,4
layer1.1.f_activation.alpha,0.025588298216462135,6,4
layer1.1.f_activation.beta,-0.048437003046274185,6,4
layer2.0.f_activation.alpha,0.13320718705654144,6,4
layer2.0.f_activation.beta,0.10670233517885208,6,4
layer2.1.f_activation.alpha,0.012239985167980194,6,4
layer2.1.f_activation.beta,-0.02936900593340397,6,4
layer3.0.f_activation.alpha,-0.323131799697876,6,4
layer3.0.f_activation.beta,0.00907786376774311,6,4
layer3.1.f_activation.alpha,-0.6983134746551514,6,4
layer3.1.f_activation.beta,0.03472978249192238,6,4
layer4.0.f_activation.alpha,0.649363100528717,6,4
layer4.0.f_activation.beta,-0.48001888394355774,6,4
layer4.1.f_activation.alpha,-0.7522860765457153,6,4
layer4.1.f_activation.beta,1.4649125337600708,6,4
f_activation.alpha,0.9800289869308472,7,4
f_activation.beta,0.3900781273841858,7,4
layer1.0.f_activation.alpha,-0.1256927102804184,7,4
layer1.0.f_activation.beta,1.3469219207763672,7,4
layer1.1.f_activation.alpha,-0.07538539916276932,7,4
layer1.1.f_activation.beta,-0.3031565546989441,7,4
